Event_name,Drug_name,MedDRA_concept_id,MedDRA_concept_name,MedDRA_concept_class_id,ATC_concept_id,ATC_concept_name,ATC_concept_class_id,SNOMED_concept_id,SNOMED_concept_name,SNOMED_concept_class_id,RxNorm_concept_id,RxNorm_concept_name,RxNorm_concept_class_id,Classification,Grade,Control,Level_of_epidemiological_evidence,Population
psychosis,isotretinoin,36918975,Jealous delusion,PT,21602320,isotretinoin,ATC 5th,NA,NA,NA,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36918975,Jealous delusion,PT,21604757,methylphenidate,ATC 5th,NA,NA,NA,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36918975,Jealous delusion,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36918975,Jealous delusion,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919075,Paranoia,PT,21602977,clarithromycin,ATC 5th,4102670,Paranoid disorder,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919075,Paranoia,PT,21603103,isoniazid,ATC 5th,4102670,Paranoid disorder,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919075,Paranoia,PT,21602320,isotretinoin,ATC 5th,4102670,Paranoid disorder,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919075,Paranoia,PT,21604757,methylphenidate,ATC 5th,4102670,Paranoid disorder,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919075,Paranoia,PT,21603356,montelukast,ATC 5th,4102670,Paranoid disorder,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919075,Paranoia,PT,21604930,praziquantel,ATC 5th,4102670,Paranoid disorder,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36918976,Persecutory delusion,PT,21602977,clarithromycin,ATC 5th,4066221,Delusion of persecution,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36918976,Persecutory delusion,PT,21603103,isoniazid,ATC 5th,4066221,Delusion of persecution,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36918976,Persecutory delusion,PT,21602320,isotretinoin,ATC 5th,4066221,Delusion of persecution,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36918976,Persecutory delusion,PT,21604757,methylphenidate,ATC 5th,4066221,Delusion of persecution,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36918976,Persecutory delusion,PT,21603356,montelukast,ATC 5th,4066221,Delusion of persecution,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36918976,Persecutory delusion,PT,21604930,praziquantel,ATC 5th,4066221,Delusion of persecution,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919154,Schizoaffective disorder,PT,21602977,clarithromycin,ATC 5th,4286201,Schizoaffective disorder,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,clarithromycin,36919154,Schizoaffective disorder,PT,21602977,clarithromycin,ATC 5th,432597,Schizoaffective schizophrenia,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919154,Schizoaffective disorder,PT,21603103,isoniazid,ATC 5th,4286201,Schizoaffective disorder,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919154,Schizoaffective disorder,PT,21603103,isoniazid,ATC 5th,432597,Schizoaffective schizophrenia,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919154,Schizoaffective disorder,PT,21602320,isotretinoin,ATC 5th,4286201,Schizoaffective disorder,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,isotretinoin,36919154,Schizoaffective disorder,PT,21602320,isotretinoin,ATC 5th,432597,Schizoaffective schizophrenia,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919154,Schizoaffective disorder,PT,21604757,methylphenidate,ATC 5th,4286201,Schizoaffective disorder,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,methylphenidate,36919154,Schizoaffective disorder,PT,21604757,methylphenidate,ATC 5th,432597,Schizoaffective schizophrenia,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919154,Schizoaffective disorder,PT,21603356,montelukast,ATC 5th,4286201,Schizoaffective disorder,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,montelukast,36919154,Schizoaffective disorder,PT,21603356,montelukast,ATC 5th,432597,Schizoaffective schizophrenia,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919154,Schizoaffective disorder,PT,21604930,praziquantel,ATC 5th,4286201,Schizoaffective disorder,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,praziquantel,36919154,Schizoaffective disorder,PT,21604930,praziquantel,ATC 5th,432597,Schizoaffective schizophrenia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919152,Senile psychosis,PT,21602977,clarithromycin,ATC 5th,4333667,Presbyophrenic psychosis,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919152,Senile psychosis,PT,21603103,isoniazid,ATC 5th,4333667,Presbyophrenic psychosis,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919152,Senile psychosis,PT,21602320,isotretinoin,ATC 5th,4333667,Presbyophrenic psychosis,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919152,Senile psychosis,PT,21604757,methylphenidate,ATC 5th,4333667,Presbyophrenic psychosis,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919152,Senile psychosis,PT,21603356,montelukast,ATC 5th,4333667,Presbyophrenic psychosis,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919152,Senile psychosis,PT,21604930,praziquantel,ATC 5th,4333667,Presbyophrenic psychosis,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919153,Shared psychotic disorder,PT,21602977,clarithromycin,ATC 5th,439707,Shared paranoid disorder,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919153,Shared psychotic disorder,PT,21603103,isoniazid,ATC 5th,439707,Shared paranoid disorder,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919153,Shared psychotic disorder,PT,21602320,isotretinoin,ATC 5th,439707,Shared paranoid disorder,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919153,Shared psychotic disorder,PT,21604757,methylphenidate,ATC 5th,439707,Shared paranoid disorder,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919153,Shared psychotic disorder,PT,21603356,montelukast,ATC 5th,439707,Shared paranoid disorder,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919153,Shared psychotic disorder,PT,21604930,praziquantel,ATC 5th,439707,Shared paranoid disorder,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36918977,Somatic delusion,PT,21602977,clarithromycin,ATC 5th,4140988,Somatic delusion disorder,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36918977,Somatic delusion,PT,21603103,isoniazid,ATC 5th,4140988,Somatic delusion disorder,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36918977,Somatic delusion,PT,21602320,isotretinoin,ATC 5th,4140988,Somatic delusion disorder,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36918977,Somatic delusion,PT,21604757,methylphenidate,ATC 5th,4140988,Somatic delusion disorder,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36918977,Somatic delusion,PT,21603356,montelukast,ATC 5th,4140988,Somatic delusion disorder,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36918977,Somatic delusion,PT,21604930,praziquantel,ATC 5th,4140988,Somatic delusion disorder,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919151,Reactive psychosis,PT,21602977,clarithromycin,ATC 5th,435237,Reactive psychoses,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919151,Reactive psychosis,PT,21603103,isoniazid,ATC 5th,435237,Reactive psychoses,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919151,Reactive psychosis,PT,21602320,isotretinoin,ATC 5th,435237,Reactive psychoses,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919151,Reactive psychosis,PT,21604757,methylphenidate,ATC 5th,435237,Reactive psychoses,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919151,Reactive psychosis,PT,21603356,montelukast,ATC 5th,435237,Reactive psychoses,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919151,Reactive psychosis,PT,21604930,praziquantel,ATC 5th,435237,Reactive psychoses,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919136,Transient psychosis,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919136,Transient psychosis,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919136,Transient psychosis,PT,21602320,isotretinoin,ATC 5th,NA,NA,NA,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919136,Transient psychosis,PT,21604757,methylphenidate,ATC 5th,NA,NA,NA,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919136,Transient psychosis,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919136,Transient psychosis,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919033,Bipolar disorder,PT,21602977,clarithromycin,ATC 5th,436665,Bipolar disorder,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919033,Bipolar disorder,PT,21603103,isoniazid,ATC 5th,436665,Bipolar disorder,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919033,Bipolar disorder,PT,21602320,isotretinoin,ATC 5th,436665,Bipolar disorder,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919033,Bipolar disorder,PT,21604757,methylphenidate,ATC 5th,436665,Bipolar disorder,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919033,Bipolar disorder,PT,21603356,montelukast,ATC 5th,436665,Bipolar disorder,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919033,Bipolar disorder,PT,21604930,praziquantel,ATC 5th,436665,Bipolar disorder,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36718514,Epileptic psychosis,PT,21602977,clarithromycin,ATC 5th,4338020,Epileptic psychosis,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36718514,Epileptic psychosis,PT,21603103,isoniazid,ATC 5th,4338020,Epileptic psychosis,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36718514,Epileptic psychosis,PT,21602320,isotretinoin,ATC 5th,4338020,Epileptic psychosis,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36718514,Epileptic psychosis,PT,21604757,methylphenidate,ATC 5th,4338020,Epileptic psychosis,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36718514,Epileptic psychosis,PT,21603356,montelukast,ATC 5th,4338020,Epileptic psychosis,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36718514,Epileptic psychosis,PT,21604930,praziquantel,ATC 5th,4338020,Epileptic psychosis,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919146,Childhood psychosis,PT,21602977,clarithromycin,ATC 5th,439706,Psychosis with origin in childhood,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919146,Childhood psychosis,PT,21603103,isoniazid,ATC 5th,439706,Psychosis with origin in childhood,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919146,Childhood psychosis,PT,21602320,isotretinoin,ATC 5th,439706,Psychosis with origin in childhood,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919146,Childhood psychosis,PT,21604757,methylphenidate,ATC 5th,439706,Psychosis with origin in childhood,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919146,Childhood psychosis,PT,21603356,montelukast,ATC 5th,439706,Psychosis with origin in childhood,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919146,Childhood psychosis,PT,21604930,praziquantel,ATC 5th,439706,Psychosis with origin in childhood,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919149,Psychotic disorder,PT,21602977,clarithromycin,ATC 5th,435237,Reactive psychoses,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,clarithromycin,36919149,Psychotic disorder,PT,21602977,clarithromycin,ATC 5th,40483111,Mental disorder due to drug,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,clarithromycin,36919149,Psychotic disorder,PT,21602977,clarithromycin,ATC 5th,434900,Drug-induced psychosis,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,clarithromycin,36919149,Psychotic disorder,PT,21602977,clarithromycin,ATC 5th,436073,Psychotic disorder,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919149,Psychotic disorder,PT,21603103,isoniazid,ATC 5th,435237,Reactive psychoses,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919149,Psychotic disorder,PT,21603103,isoniazid,ATC 5th,40483111,Mental disorder due to drug,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919149,Psychotic disorder,PT,21603103,isoniazid,ATC 5th,434900,Drug-induced psychosis,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919149,Psychotic disorder,PT,21603103,isoniazid,ATC 5th,436073,Psychotic disorder,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919149,Psychotic disorder,PT,21602320,isotretinoin,ATC 5th,435237,Reactive psychoses,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,isotretinoin,36919149,Psychotic disorder,PT,21602320,isotretinoin,ATC 5th,40483111,Mental disorder due to drug,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,isotretinoin,36919149,Psychotic disorder,PT,21602320,isotretinoin,ATC 5th,434900,Drug-induced psychosis,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,isotretinoin,36919149,Psychotic disorder,PT,21602320,isotretinoin,ATC 5th,436073,Psychotic disorder,Clinical Finding,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919149,Psychotic disorder,PT,21604757,methylphenidate,ATC 5th,435237,Reactive psychoses,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,methylphenidate,36919149,Psychotic disorder,PT,21604757,methylphenidate,ATC 5th,40483111,Mental disorder due to drug,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,methylphenidate,36919149,Psychotic disorder,PT,21604757,methylphenidate,ATC 5th,434900,Drug-induced psychosis,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,methylphenidate,36919149,Psychotic disorder,PT,21604757,methylphenidate,ATC 5th,436073,Psychotic disorder,Clinical Finding,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919149,Psychotic disorder,PT,21603356,montelukast,ATC 5th,435237,Reactive psychoses,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,montelukast,36919149,Psychotic disorder,PT,21603356,montelukast,ATC 5th,40483111,Mental disorder due to drug,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,montelukast,36919149,Psychotic disorder,PT,21603356,montelukast,ATC 5th,434900,Drug-induced psychosis,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,montelukast,36919149,Psychotic disorder,PT,21603356,montelukast,ATC 5th,436073,Psychotic disorder,Clinical Finding,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919149,Psychotic disorder,PT,21604930,praziquantel,ATC 5th,435237,Reactive psychoses,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,praziquantel,36919149,Psychotic disorder,PT,21604930,praziquantel,ATC 5th,40483111,Mental disorder due to drug,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,praziquantel,36919149,Psychotic disorder,PT,21604930,praziquantel,ATC 5th,434900,Drug-induced psychosis,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,praziquantel,36919149,Psychotic disorder,PT,21604930,praziquantel,ATC 5th,436073,Psychotic disorder,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36919147,Hysterical psychosis,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36919147,Hysterical psychosis,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36919147,Hysterical psychosis,PT,21602320,isotretinoin,ATC 5th,NA,NA,NA,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36919147,Hysterical psychosis,PT,21604757,methylphenidate,ATC 5th,NA,NA,NA,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36919147,Hysterical psychosis,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36919147,Hysterical psychosis,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36918973,Depressive delusion,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36918973,Depressive delusion,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36918973,Depressive delusion,PT,21602320,isotretinoin,ATC 5th,NA,NA,NA,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36918973,Depressive delusion,PT,21604757,methylphenidate,ATC 5th,NA,NA,NA,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36918973,Depressive delusion,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36918973,Depressive delusion,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,36211642,Psychosis postoperative,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
psychosis,isoniazid,36211642,Psychosis postoperative,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,II,A
psychosis,isotretinoin,36211642,Psychosis postoperative,PT,21602320,isotretinoin,ATC 5th,NA,NA,NA,984232,Isotretinoin,Ingredient,PC,PC1,P,II,B
psychosis,methylphenidate,36211642,Psychosis postoperative,PT,21604757,methylphenidate,ATC 5th,NA,NA,NA,705944,Methylphenidate,Ingredient,PC,PC1,P,I,C
psychosis,montelukast,36211642,Psychosis postoperative,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,PC,PC2,P,II,C
psychosis,praziquantel,36211642,Psychosis postoperative,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
psychosis,clarithromycin,42890510,Postictal psychosis,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,A
